,game_id,player_id,team_id,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce
452584,2007020103,8470607,16,868,0,0,0,,0,0,0,0,0,,,0,0,,-2,819,45,4
452585,2007020103,8458561,16,562,0,0,2,,0,0,0,5,7,,,0,0,,-2,501,17,44
452586,2007020103,8470222,16,1034,0,0,4,,0,0,0,0,0,,,0,0,,1,1029,0,5
452587,2007020103,8459446,16,740,0,0,1,,0,0,0,2,10,,,0,0,,-1,643,75,22
452588,2007020103,8465250,16,887,0,1,2,,1,0,0,0,0,,,0,0,,-3,699,45,143
452589,2007020103,8473604,16,1279,1,0,5,,0,1,0,3,13,,,0,0,,0,941,0,338
452590,2007020103,8458524,16,431,0,0,0,,0,0,0,0,0,,,0,0,,-1,351,58,22
452591,2007020103,8470281,16,1479,0,1,2,,0,0,0,0,0,,,0,0,,-1,1217,75,187
452592,2007020103,8456966,16,1152,1,1,2,,0,1,0,10,24,,,0,0,,1,903,0,249
452593,2007020103,8474141,16,1368,2,0,5,,0,2,0,0,0,,,0,0,,0,991,0,377
452594,2007020103,8469462,16,1029,0,1,3,,1,0,2,1,1,,,0,0,,1,903,0,126
452595,2007020103,8470063,16,726,0,0,0,,0,0,0,2,2,,,0,0,,-2,666,55,5
452596,2007020103,8469544,16,1240,0,1,2,,1,0,0,2,2,,,0,0,,0,951,35,254
452597,2007020103,8468626,16,247,0,0,0,,0,0,5,0,0,,,0,0,,-1,225,0,22
453354,2007020401,8462176,16,1043,0,0,0,,0,0,0,0,0,,,0,0,,-2,864,92,87
453355,2007020401,8470834,16,954,0,0,1,,0,0,4,0,0,,,0,0,,0,702,0,252
453356,2007020401,8468213,16,1020,1,0,1,,0,1,2,0,0,,,0,0,,0,810,0,210
453357,2007020401,8466035,16,666,0,0,1,,0,0,0,0,1,,,0,0,,-1,663,0,3
453358,2007020401,8470607,16,1055,0,0,2,,0,0,0,0,0,,,0,0,,0,979,65,11
453359,2007020401,8458561,16,397,0,0,1,,0,0,0,4,5,,,0,0,,-1,397,0,0
453360,2007020401,8470222,16,1374,0,0,0,,0,0,2,0,0,,,0,0,,0,1066,65,243
453361,2007020401,8470662,16,715,0,0,1,,0,0,0,5,9,,,0,0,,1,587,120,8
453362,2007020401,8465250,16,939,0,0,1,,0,0,0,0,0,,,0,0,,-2,597,78,264
453363,2007020401,8473604,16,1029,0,0,1,,0,0,0,7,11,,,0,0,,-1,711,55,263
453364,2007020401,8458524,16,614,0,1,2,,0,0,0,0,0,,,0,0,,1,597,14,3
453365,2007020401,8470281,16,1392,1,0,2,,0,0,0,0,0,,,0,0,,0,1310,60,22
453366,2007020401,8456966,16,1235,1,0,1,,0,1,0,8,15,,,0,0,,0,890,0,345
453367,2007020401,8474141,16,984,0,0,3,,0,0,0,1,1,,,0,0,,-2,643,41,300
453368,2007020401,8469462,16,879,0,0,0,,0,0,0,0,0,,,0,0,,-2,570,0,309
453369,2007020401,8470063,16,693,0,0,4,,0,0,0,0,0,,,0,0,,1,565,120,8
453370,2007020401,8469544,16,1021,0,0,1,,0,0,0,6,10,,,0,0,,-1,729,59,233
453371,2007020401,8467899,16,1480,0,1,5,,1,0,2,0,0,,,0,0,,-1,1121,23,336
455275,2007020969,8468789,16,894,2,0,5,,0,1,0,0,0,,,0,0,,-1,587,64,243
455276,2007020969,8471408,16,859,1,0,1,,0,0,0,7,8,,,0,0,,0,806,53,0
455277,2007020969,8471504,16,885,0,2,4,,0,0,0,0,0,,,2,0,,0,614,271,0
455278,2007020969,8471769,16,875,0,0,1,,0,0,2,0,0,,,0,0,,-2,816,59,0
455279,2007020969,8470834,16,805,0,1,1,,1,0,2,0,0,,,0,0,,-1,593,42,170
455280,2007020969,8465166,16,925,1,0,2,,0,0,0,1,4,,,0,1,,0,580,345,0
455281,2007020969,8470607,16,1339,0,0,3,,0,0,7,0,0,,,0,0,,1,1059,241,39
455282,2007020969,8471245,16,546,0,0,0,,0,0,0,1,6,,,0,0,,-2,454,92,0
455283,2007020969,8470222,16,1334,0,0,0,,0,0,0,0,0,,,0,0,,-2,899,435,0
455284,2007020969,8473604,16,1045,0,0,1,,0,0,2,10,20,,,0,0,,-1,752,123,170
455285,2007020969,8471216,16,921,0,0,0,,0,0,2,0,0,,,0,0,,-2,644,107,170
455286,2007020969,8471217,16,846,0,1,3,,0,0,0,0,0,,,0,0,,-1,681,53,112
455287,2007020969,8471346,16,689,0,0,1,,0,0,0,1,1,,,0,0,,0,538,39,112
455288,2007020969,8470281,16,1406,0,0,2,,0,0,0,0,0,,,0,0,,0,953,341,112
455289,2007020969,8472370,16,1101,0,0,1,,0,0,0,0,0,,,0,0,,-3,770,331,0
455290,2007020969,8474141,16,973,0,0,1,,0,0,0,0,0,,,0,0,,-1,791,12,170
455291,2007020969,8470063,16,698,0,0,1,,0,0,19,5,12,,,0,0,,-1,493,205,0
455292,2007020969,8469544,16,1011,0,0,2,,0,0,0,3,4,,,0,0,,-1,770,129,112
456355,2007020340,8462176,16,1214,0,0,1,,0,0,4,0,0,,,0,0,,0,743,471,0
456356,2007020340,8471408,16,583,0,0,1,,0,0,0,3,5,,,0,0,,0,553,1,29
456357,2007020340,8470834,16,1017,0,0,3,,0,0,0,0,0,,,0,0,,0,766,3,248
456358,2007020340,8468213,16,1200,0,0,2,,0,0,9,0,0,,,0,0,,-1,908,174,118
456359,2007020340,8466035,16,741,0,0,0,,0,0,0,0,0,,,0,0,,0,607,8,126
456360,2007020340,8470607,16,1202,0,0,2,,0,0,2,0,0,,,0,0,,0,680,280,242
456361,2007020340,8458561,16,805,0,0,1,,0,0,0,5,7,,,0,0,,0,562,230,13
456362,2007020340,8470222,16,289,0,0,1,,0,0,0,0,0,,,0,0,,0,281,0,8
456363,2007020340,8465250,16,1081,0,0,1,,0,0,0,0,0,,,0,0,,0,643,334,104
456364,2007020340,8473604,16,1177,0,0,3,,0,0,2,9,15,,,0,0,,-1,809,187,181
456365,2007020340,8458524,16,536,0,0,1,,0,0,2,0,0,,,0,0,,0,307,215,14
456366,2007020340,8471346,16,536,0,0,1,,0,0,0,0,0,,,0,0,,-1,478,1,57
456367,2007020340,8470281,16,1401,0,0,1,,0,0,2,0,0,,,0,0,,-1,917,470,14
456368,2007020340,8456966,16,1253,0,0,0,,0,0,2,1,5,,,0,0,,0,814,219,220
456369,2007020340,8474141,16,1180,0,0,3,,0,0,0,0,0,,,0,0,,-1,941,12,227
456370,2007020340,8471352,16,832,0,0,3,,0,0,2,5,13,,,0,0,,0,418,414,0
456371,2007020340,8469462,16,963,0,0,2,,0,0,0,1,1,,,0,0,,-1,777,10,176
456372,2007020340,8470063,16,856,0,0,1,,0,0,7,0,2,,,0,0,,0,417,439,0
456409,2007020368,8462176,16,1206,1,0,1,,0,0,0,0,0,,,0,0,,1,760,349,97
456410,2007020368,8470834,16,1268,1,3,5,,2,0,4,0,0,,,0,0,,1,918,7,343
456411,2007020368,8468213,16,1213,1,0,0,,0,0,0,0,0,,,0,0,,2,921,99,193
456412,2007020368,8466035,16,896,1,0,3,,0,0,0,0,0,,,0,0,,1,597,0,299
456413,2007020368,8470607,16,1210,0,0,4,,0,0,2,0,0,,,0,0,,1,809,96,305
456414,2007020368,8458561,16,902,1,0,2,,0,0,0,11,14,,,0,0,,1,623,101,178
456415,2007020368,8470662,16,651,0,0,0,,0,0,5,2,9,,,0,0,,-1,506,133,12
456416,2007020368,8465250,16,1206,0,0,1,,0,0,4,0,0,,,0,0,,0,862,106,238
456417,2007020368,8473604,16,923,2,1,1,,0,2,0,5,10,,,0,0,,1,629,144,150
456418,2007020368,8458524,16,776,0,0,2,,0,0,0,1,2,,,0,0,,-1,517,134,125
456419,2007020368,8470281,16,1097,0,0,1,,0,0,0,0,0,,,0,0,,1,667,276,154
456420,2007020368,8456966,16,873,0,0,1,,0,0,0,7,10,,,0,0,,2,544,57,272
456421,2007020368,8474141,16,892,2,0,2,,0,2,0,0,1,,,0,0,,1,741,0,151
456422,2007020368,8469462,16,855,0,2,3,,0,0,0,0,0,,,0,0,,2,545,0,310
456423,2007020368,8470063,16,872,0,0,0,,0,0,0,0,1,,,0,0,,1,503,165,204
456424,2007020368,8469544,16,865,1,0,1,,0,0,0,2,3,,,0,0,,1,623,141,101
456425,2007020368,8468626,16,523,0,0,0,,0,0,2,0,0,,,0,0,,-1,522,0,1
456426,2007020368,8467899,16,1052,1,0,0,,0,0,0,0,1,,,0,0,,2,769,1,282
457255,2007020608,8471408,16,577,0,0,0,,0,0,0,3,3,,,0,0,,0,465,0,112
457256,2007020608,8471504,16,1052,0,0,1,,0,0,2,0,0,,,0,0,,0,586,245,221
457257,2007020608,8470624,16,461,0,0,0,,0,0,0,0,0,,,0,0,,1,360,101,0
457258,2007020608,8470834,16,1223,0,0,1,,0,0,0,0,0,,,0,0,,-1,993,10,220
457259,2007020608,8470607,16,1640,0,0,1,,0,0,0,0,0,,,0,0,,1,977,465,198
457260,2007020608,8465250,16,651,0,0,0,,0,0,2,0,0,,,0,0,,0,507,144,0
457261,2007020608,8458524,16,310,0,0,0,,0,0,0,0,0,,,0,0,,0,310,0,0
457262,2007020608,8471216,16,986,0,0,1,,0,0,2,0,0,,,0,0,,-1,853,127,6
457263,2007020608,8471346,16,1022,1,0,0,,0,0,2,1,1,,,0,0,,1,837,0,185
457264,2007020608,8470281,16,1948,0,0,2,,0,0,0,0,0,,,0,0,,0,1270,485,193
457265,2007020608,8456966,16,1166,0,0,4,,0,0,2,8,14,,,0,0,,-1,826,112,228
457266,2007020608,8474141,16,1092,1,0,3,,0,0,2,0,0,,,0,0,,1,907,0,185
457267,2007020608,8471681,16,700,0,0,1,,0,0,0,0,0,,,0,0,,0,684,10,6
457268,2007020608,8471352,16,791,0,0,1,,0,0,0,8,12,,,0,0,,0,445,340,6
457269,2007020608,8469462,16,1144,0,0,2,,0,0,0,0,0,,,0,0,,-1,837,79,228
457270,2007020608,8470063,16,1016,0,0,2,,0,0,0,0,1,,,0,0,,-1,617,277,122
457271,2007020608,8469544,16,1283,0,1,2,,0,0,2,8,20,,,0,0,,1,888,210,185
457272,2007020608,8468626,16,217,0,0,0,,0,0,0,0,0,,,0,0,,0,217,0,0
457399,2007021150,8468789,16,888,0,0,1,,0,0,0,0,0,,,0,0,,-1,713,0,175
457400,2007021150,8462176,16,1179,0,0,1,,0,0,0,0,0,,,0,0,,-1,860,319,0
457401,2007021150,8471504,16,837,0,0,4,,0,0,0,0,0,,,0,0,,-1,694,143,0
457402,2007021150,8471769,16,770,0,0,0,,0,0,2,0,0,,,0,0,,0,770,0,0
457403,2007021150,8470834,16,966,0,0,1,,0,0,2,0,0,,,0,0,,-1,808,0,158
457404,2007021150,8465166,16,741,0,0,1,,0,0,0,0,1,,,0,0,,-1,437,284,20
457405,2007021150,8470607,16,1201,0,0,2,,0,0,5,0,0,,,0,0,,-2,842,228,131
457406,2007021150,8471245,16,701,0,0,0,,0,0,4,7,12,,,0,0,,0,610,13,78
457407,2007021150,8470222,16,1059,0,0,0,,0,0,0,0,0,,,0,0,,0,910,0,149
457408,2007021150,8459446,16,527,0,0,1,,0,0,0,2,3,,,0,0,,-1,340,167,20
457409,2007021150,8473604,16,1106,0,0,0,,0,0,2,8,16,,,0,0,,-2,870,84,152
457410,2007021150,8471217,16,819,0,0,1,,0,0,0,0,0,,,0,0,,0,667,0,152
457411,2007021150,8470281,16,1626,0,0,2,,0,0,0,0,0,,,0,0,,-1,1111,322,193
457412,2007021150,8456966,16,884,0,0,1,,0,0,0,9,13,,,0,0,,0,810,0,74
457413,2007021150,8472370,16,1154,0,0,1,,0,0,0,0,0,,,0,0,,-1,881,273,0
457414,2007021150,8474141,16,1111,0,0,0,,0,0,2,1,2,,,0,0,,-1,959,0,152
457415,2007021150,8470063,16,661,0,0,0,,0,0,0,0,5,,,0,0,,-1,378,283,0
457416,2007021150,8469544,16,1047,0,0,1,,0,0,2,1,1,,,0,0,,0,802,79,166
458029,2007021107,8468789,16,952,1,1,1,,0,0,0,0,0,,,0,0,,3,571,0,381
458030,2007021107,8462176,16,1224,1,0,1,,0,0,0,0,0,,,0,0,,1,1107,94,23
458031,2007021107,8471504,16,767,0,1,3,,0,0,0,0,0,,,0,0,,1,704,63,0
458032,2007021107,8470834,16,1085,0,0,3,,0,0,2,0,0,,,0,0,,0,754,0,331
458033,2007021107,8465166,16,855,0,0,2,,0,0,0,1,1,,,0,0,,0,780,75,0
458034,2007021107,8470607,16,1617,1,0,2,,0,1,0,0,0,,,0,0,,2,1118,146,353
458035,2007021107,8458561,16,752,0,1,4,,0,0,0,1,3,,,0,0,,2,686,0,66
458036,2007021107,8471245,16,784,1,0,1,,0,0,0,7,14,,,0,0,,1,658,84,42
458037,2007021107,8470222,16,1202,1,0,2,,0,0,2,0,0,,,0,0,,2,1017,38,147
458038,2007021107,8473604,16,1050,0,1,4,,1,0,2,8,14,,,0,0,,0,712,31,307
458039,2007021107,8471216,16,213,0,0,0,,0,0,0,0,0,,,0,0,,1,213,0,0
458040,2007021107,8471217,16,814,1,0,4,,0,0,0,0,0,,,0,0,,1,659,0,155
458041,2007021107,8470281,16,1631,0,0,1,,0,0,0,0,0,,,0,0,,1,1277,202,152
458042,2007021107,8456966,16,793,2,0,3,,0,0,0,4,9,,,0,0,,2,614,0,179
458043,2007021107,8472370,16,925,0,0,0,,0,0,0,0,0,,,0,0,,1,925,0,0
458044,2007021107,8474141,16,1080,1,0,2,,0,1,0,1,3,,,0,0,,0,731,0,349
458045,2007021107,8470063,16,875,0,0,0,,0,0,0,8,12,,,0,0,,1,773,102,0
458046,2007021107,8469544,16,1029,0,1,9,,0,0,0,2,3,,,0,0,,1,749,125,155
458731,2007020850,8462176,16,1523,0,0,2,,0,0,0,0,0,,,0,0,,-1,1211,265,47
458732,2007020850,8471504,16,1064,0,0,1,,0,0,2,0,0,,,0,0,,2,872,123,69
458733,2007020850,8470834,16,789,0,0,0,,0,0,4,0,0,,,0,0,,0,628,0,161
458734,2007020850,8465166,16,832,0,0,0,,0,0,0,1,1,,,0,0,,-1,691,115,26
458735,2007020850,8470607,16,1143,0,0,1,,0,0,2,0,0,,,0,0,,0,837,85,221
458736,2007020850,8458561,16,806,0,0,0,,0,0,2,6,7,,,0,0,,0,710,9,87
458737,2007020850,8470222,16,1120,1,0,1,,0,0,0,0,0,,,0,0,,1,849,62,209
458738,2007020850,8473604,16,1363,1,0,2,,0,0,0,15,19,,,0,0,,1,1001,124,238
458739,2007020850,8458524,16,475,0,0,0,,0,0,0,0,0,,,0,0,,0,475,0,0
458740,2007020850,8471216,16,1159,1,1,1,,0,0,0,0,0,,,0,0,,2,816,41,302
458741,2007020850,8470281,16,1523,0,0,0,,0,0,0,0,0,,,0,0,,-2,958,237,328
458742,2007020850,8456966,16,1137,0,0,1,,0,0,0,13,18,,,0,0,,-1,846,0,291
458743,2007020850,8472370,16,1355,0,0,3,,0,0,0,0,0,,,0,0,,0,1162,160,33
458744,2007020850,8474141,16,1120,0,0,1,,0,0,0,0,0,,,0,0,,-1,834,28,258
458745,2007020850,8469462,16,977,0,0,1,,0,0,0,0,0,,,0,0,,0,704,87,186
458746,2007020850,8470063,16,754,0,0,1,,0,0,5,5,8,,,0,0,,-1,477,251,26
458747,2007020850,8469544,16,1398,0,1,2,,0,0,2,2,3,,,0,0,,1,988,88,322
458748,2007020850,8467899,16,240,0,0,1,,0,0,0,0,0,,,0,0,,0,194,0,46
459450,2007020825,8462176,16,1290,0,0,2,,0,0,2,0,0,,,0,0,,0,1028,219,43
459451,2007020825,8471504,16,999,0,0,2,,0,0,0,0,0,,,0,0,,-1,852,147,0
459452,2007020825,8470834,16,822,0,0,1,,0,0,0,0,0,,,0,0,,1,584,0,238
459453,2007020825,8465166,16,751,0,0,0,,0,0,5,0,0,,,0,0,,0,711,40,0
459454,2007020825,8470607,16,1430,0,0,4,,0,0,2,0,0,,,0,0,,2,1117,82,231
459455,2007020825,8458561,16,595,0,1,1,,0,0,0,4,10,,,0,0,,0,465,69,61
459456,2007020825,8470222,16,943,0,0,1,,0,0,2,0,0,,,0,0,,0,564,121,258
459457,2007020825,8470366,16,987,0,0,0,,0,0,0,9,15,,,0,0,,0,796,0,191
459458,2007020825,8458524,16,427,0,0,0,,0,0,2,0,1,,,0,0,,0,407,0,20
459459,2007020825,8471216,16,886,1,0,4,,0,0,0,0,0,,,0,0,,0,592,0,294
459460,2007020825,8470281,16,1644,0,1,2,,0,0,0,0,0,,,0,0,,2,1046,277,321
459461,2007020825,8456966,16,1026,2,0,1,,0,0,0,9,13,,,0,0,,3,729,0,297
459462,2007020825,8472370,16,1039,0,0,2,,0,0,0,0,0,,,0,0,,0,901,107,31
459463,2007020825,8474141,16,989,1,0,1,,0,0,0,0,0,,,0,0,,1,739,0,250
459464,2007020825,8469462,16,862,0,0,2,,0,0,0,0,1,,,0,0,,0,710,93,59
459465,2007020825,8470063,16,621,0,0,1,,0,0,5,0,1,,,0,0,,0,386,204,31
459466,2007020825,8469544,16,1127,1,1,3,,0,0,2,7,15,,,0,0,,2,666,184,277
459467,2007020825,8467899,16,962,1,0,1,,0,0,2,0,0,,,0,0,,0,640,9,313
459576,2007020047,8468789,16,957,0,0,1,,0,0,0,0,1,,,0,0,,0,789,61,107
459577,2007020047,8462176,16,1537,0,0,0,,0,0,0,0,0,,,0,0,,0,1094,236,207
459578,2007020047,8471504,16,881,0,0,2,,0,0,0,0,0,,,0,0,,0,630,144,107
459579,2007020047,8468213,16,662,0,0,0,,0,0,0,0,0,,,0,0,,0,601,61,0
459580,2007020047,8466035,16,931,0,0,2,,0,0,0,0,0,,,0,0,,0,756,21,154
459581,2007020047,8470607,16,1322,1,0,0,,0,0,4,0,0,,,0,0,,1,1101,221,0
459582,2007020047,8458561,16,903,0,0,2,,0,0,2,6,12,,,0,0,,0,665,120,118
459583,2007020047,8470222,16,1135,0,0,0,,0,0,0,0,0,,,0,0,,0,975,152,8
459584,2007020047,8459446,16,949,0,0,1,,0,0,2,6,10,,,0,0,,0,651,250,48
459585,2007020047,8473604,16,870,0,1,2,,0,0,4,4,11,,,0,0,,1,737,23,110
459586,2007020047,8458524,16,676,0,0,0,,0,0,5,0,0,,,0,0,,0,428,183,65
459587,2007020047,8470281,16,1488,0,0,2,,0,0,0,0,0,,,0,0,,1,1175,305,8
459588,2007020047,8456966,16,979,0,0,0,,0,0,0,3,15,,,0,0,,0,794,21,164
459589,2007020047,8474141,16,1005,1,0,3,,0,0,0,0,0,,,0,0,,1,885,27,93
459590,2007020047,8473981,16,941,0,0,0,,0,0,0,0,0,,,0,0,,0,658,87,196
459591,2007020047,8469462,16,879,0,0,1,,0,0,2,0,0,,,0,0,,1,784,82,13
459592,2007020047,8470063,16,477,0,0,1,,0,0,0,0,0,,,0,0,,0,334,78,65
459593,2007020047,8469544,16,1022,0,0,0,,0,0,0,1,1,,,0,0,,0,761,124,137
459594,2007020335,8462176,16,1191,0,0,3,,0,0,0,0,0,,,0,0,,0,1009,181,1
459595,2007020335,8470834,16,666,0,0,0,,0,0,0,0,0,,,0,0,,0,488,0,178
459596,2007020335,8468213,16,1366,0,1,6,,0,0,0,0,0,,,0,0,,1,1035,177,154
459597,2007020335,8466035,16,1114,0,0,3,,0,0,0,0,0,,,0,0,,0,943,0,171
459598,2007020335,8470607,16,1172,0,0,4,,0,0,0,0,0,,,0,0,,-1,1030,131,11
459599,2007020335,8458561,16,1154,0,0,1,,0,0,2,6,10,,,0,0,,0,938,45,171
459600,2007020335,8470222,16,1284,1,0,0,,0,0,0,0,0,,,0,0,,1,1095,0,189
459601,2007020335,8465250,16,950,0,0,2,,0,0,0,0,0,,,0,0,,0,862,82,6
459602,2007020335,8473604,16,1346,0,0,2,,0,0,2,8,17,,,0,0,,0,1087,70,189
459603,2007020335,8458524,16,582,1,0,0,,0,0,0,0,0,,,0,0,,0,469,113,0
459604,2007020335,8471346,16,1337,0,0,4,,0,0,2,0,0,,,0,0,,0,1164,11,162
459605,2007020335,8470281,16,1333,0,1,3,,0,0,0,0,0,,,0,0,,0,1133,173,27
459606,2007020335,8456966,16,1476,0,0,5,,0,0,0,6,12,,,0,0,,0,1147,131,198
459607,2007020335,8474141,16,1419,0,0,4,,0,0,2,0,0,,,0,0,,0,1230,0,189
459608,2007020335,8473981,16,253,0,0,1,,0,0,0,0,0,,,0,0,,-1,126,0,127
459609,2007020335,8471352,16,1041,0,0,1,,0,0,0,4,17,,,0,0,,0,882,159,0
459610,2007020335,8470063,16,1069,0,0,1,,0,0,0,1,2,,,0,0,,0,866,203,0
459611,2007020335,8468626,16,78,0,0,0,,0,0,5,0,0,,,0,0,,0,78,0,0
459864,2007021182,8468789,16,775,1,1,3,,1,1,2,0,0,,,0,0,,0,517,0,258
459865,2007021182,8462176,16,1493,0,0,1,,0,0,0,0,0,,,0,0,,0,1161,332,0
459866,2007021182,8471504,16,581,0,0,0,,0,0,4,0,1,,,0,0,,1,512,55,14
459867,2007021182,8470834,16,950,1,0,3,,0,0,0,0,0,,,0,0,,-1,772,0,178
459868,2007021182,8465166,16,767,0,0,0,,0,0,0,0,1,,,0,0,,-1,500,267,0
459869,2007021182,8470607,16,1064,2,0,1,,0,2,0,0,0,,,0,0,,-1,711,173,180
459870,2007021182,8458561,16,584,0,1,2,,0,0,0,3,5,,,0,0,,0,570,0,14
459871,2007021182,8470222,16,1186,0,0,1,,0,0,0,0,0,,,0,0,,-1,868,237,81
459872,2007021182,8459446,16,589,0,0,1,,0,0,0,4,6,,,0,0,,0,347,242,0
459873,2007021182,8473604,16,1513,1,1,2,,1,1,0,10,20,,,0,0,,0,1074,131,308
459874,2007021182,8471216,16,1137,1,0,3,,0,0,2,0,0,,,0,0,,0,920,0,217
459875,2007021182,8471217,16,870,0,0,2,,0,0,0,0,0,,,0,0,,-1,685,0,185
459876,2007021182,8470281,16,1901,0,0,3,,0,0,0,0,0,,,0,0,,-1,1391,268,242
459877,2007021182,8456966,16,1092,1,0,4,,0,1,0,10,16,,,0,0,,-2,784,0,308
459878,2007021182,8472370,16,668,0,0,0,,0,0,2,0,0,,,0,0,,-1,655,13,0
459879,2007021182,8474141,16,1445,1,0,2,,0,1,0,1,1,,,0,0,,-1,1111,0,334
459880,2007021182,8470063,16,434,0,0,1,,0,0,0,0,0,,,0,0,,-1,358,76,0
459881,2007021182,8469544,16,1567,0,1,4,,1,0,0,5,8,,,0,0,,0,1029,147,391
459882,2007020469,8462176,16,1299,0,0,4,,0,0,0,0,0,,,0,0,,0,720,305,274
459883,2007020469,8470834,16,1136,0,0,3,,0,0,4,0,0,,,0,0,,-1,726,0,410
459884,2007020469,8468213,16,937,0,0,2,,0,0,0,0,0,,,0,0,,1,720,192,25
459885,2007020469,8466035,16,513,0,0,0,,0,0,0,0,0,,,0,0,,0,419,0,94
459886,2007020469,8470607,16,1074,0,0,2,,0,0,0,0,0,,,0,0,,-1,852,191,31
459887,2007020469,8458561,16,575,0,0,0,,0,0,2,6,10,,,0,0,,0,363,139,73
459888,2007020469,8471245,16,897,0,0,1,,0,0,0,3,10,,,0,0,,-1,541,203,153
459889,2007020469,8470222,16,1122,0,0,3,,0,0,0,0,0,,,0,0,,1,732,18,372
459890,2007020469,8465250,16,906,0,0,1,,0,0,0,0,0,,,0,0,,0,674,106,126
459891,2007020469,8473604,16,1211,1,0,2,,0,0,0,11,17,,,0,0,,0,744,180,287
459892,2007020469,8458524,16,384,0,0,0,,0,0,0,0,1,,,0,0,,0,320,64,0
459893,2007020469,8470281,16,1241,0,0,1,,0,0,2,0,0,,,0,0,,-1,978,232,31
459894,2007020469,8456966,16,1103,0,0,1,,0,0,0,9,15,,,0,0,,-1,811,7,285
459895,2007020469,8474141,16,1096,0,1,5,,0,0,2,0,0,,,0,0,,0,793,0,303
459896,2007020469,8469462,16,951,0,0,1,,0,0,0,0,0,,,0,0,,-1,649,0,302
459897,2007020469,8470063,16,738,0,0,0,,0,0,0,0,0,,,0,0,,-1,488,189,61
459898,2007020469,8469544,16,1124,1,0,1,,0,0,2,3,4,,,0,0,,0,729,155,240
459899,2007020469,8467899,16,1172,0,0,0,,0,0,0,0,0,,,0,0,,-1,802,107,263
460278,2007021226,8468789,16,885,1,0,2,,0,1,2,1,2,,,0,0,,-1,707,0,178
460279,2007021226,8471504,16,807,0,0,0,,0,0,0,0,0,,,0,0,,-1,690,117,0
460280,2007021226,8471769,16,1077,0,0,1,,0,0,0,0,0,,,0,0,,0,1034,39,4
460281,2007021226,8465166,16,874,0,0,3,,0,0,0,0,1,,,0,0,,-1,703,171,0
460282,2007021226,8470607,16,1339,0,0,2,,0,0,0,0,0,,,0,0,,-1,917,238,184
460283,2007021226,8458561,16,816,0,0,0,,0,0,2,7,11,,,0,0,,-1,640,33,143
460284,2007021226,8470222,16,1078,0,0,2,,0,0,0,0,0,,,0,0,,0,950,103,25
460285,2007021226,8459446,16,837,0,0,1,,0,0,0,4,8,,,0,0,,0,688,126,23
460286,2007021226,8473604,16,1031,0,0,1,,0,0,2,6,21,,,0,0,,-1,812,35,184
460287,2007021226,8471216,16,1088,0,0,0,,0,0,0,0,0,,,0,0,,-1,895,37,156
460288,2007021226,8471217,16,831,0,0,4,,0,0,0,0,0,,,0,0,,0,693,1,137
460289,2007021226,8471346,16,998,0,0,1,,0,0,0,0,0,,,0,0,,-1,861,0,137
460290,2007021226,8471281,16,585,0,0,1,,0,0,0,0,0,,,0,0,,0,562,0,23
460291,2007021226,8470281,16,1270,0,0,2,,0,0,0,0,0,,,0,0,,-1,876,257,137
460292,2007021226,8472370,16,1166,0,0,2,,0,0,0,0,0,,,0,0,,-1,1038,124,4
460293,2007021226,8474141,16,985,0,1,4,,1,0,0,0,0,,,0,0,,0,801,0,184
460294,2007021226,8470063,16,825,0,0,0,,0,0,0,1,1,,,0,0,,0,590,212,23
460295,2007021226,8469544,16,1047,1,0,2,,0,1,4,7,11,,,0,0,,0,801,68,178
460944,2007020451,8462176,16,1163,1,0,0,,0,0,0,0,0,,,0,0,,3,972,191,0
460945,2007020451,8470834,16,1160,1,0,1,,0,1,0,0,0,,,0,0,,0,985,29,146
460946,2007020451,8466035,16,375,0,0,0,,0,0,0,0,0,,,0,0,,0,370,0,5
460947,2007020451,8470607,16,1331,0,0,1,,0,0,2,0,0,,,0,0,,0,1255,76,0
460948,2007020451,8458561,16,857,0,0,1,,0,0,0,6,12,,,0,0,,0,738,119,0
460949,2007020451,8471245,16,870,1,0,1,,0,0,0,0,3,,,0,0,,1,680,126,64
460950,2007020451,8470222,16,1114,0,0,4,,0,0,0,0,0,,,0,0,,0,953,30,131
460951,2007020451,8465250,16,1090,0,0,3,,0,0,2,0,0,,,0,0,,0,889,99,102
460952,2007020451,8473604,16,1214,2,1,4,,0,1,0,10,12,,,0,0,,1,986,103,125
460953,2007020451,8458524,16,264,0,0,0,,0,0,0,0,0,,,0,0,,0,231,33,0
460954,2007020451,8470281,16,1614,1,1,3,,0,0,0,0,0,,,0,0,,1,1445,169,0
460955,2007020451,8456966,16,1187,1,0,3,,0,0,2,14,18,,,0,0,,0,1032,17,138
460956,2007020451,8474141,16,1185,2,0,5,,0,0,0,0,0,,,0,0,,1,1060,15,110
460957,2007020451,8473981,16,699,0,0,0,,0,0,0,0,0,,,0,0,,0,591,6,102
460958,2007020451,8469462,16,806,0,1,2,,0,0,7,0,0,,,0,0,,1,737,0,69
460959,2007020451,8470063,16,250,1,0,0,,0,0,15,0,0,,,0,0,,1,205,45,0
